1541600185.492146, 16.100000381469727, 74.9000015258789
1541600216.416858, 15.600000381469727, 75.69999694824219
1541600247.343663, 15.5, 75.5999984741211
1541601519.215648, 17.399999618530273, 68.30000305175781
1541710661.18154, 16.600000381469727, 69.5999984741211
1541710692.099695, 18.600000381469727, 46.29999923706055
1541710723.025921, 18.5, 46.20000076293945
1541710753.951844, 18.5, 46.20000076293945
1541710787.409244, 18.5, 46.20000076293945
1541710818.335191, 18.5, 46.29999923706055
1541710860.975287, 18.5, 46.29999923706055
1541711068.900325, 18.5, 46.29999923706055
1541711099.818573, 18.5, 46.400001525878906
1541711130.744283, 18.5, 46.400001525878906
1541711161.670002, 18.5, 46.400001525878906
1541711192.595844, 18.5, 46.5
1541711223.521548, 18.5, 46.5
1541711254.447476, 18.5, 46.5
1541711285.373225, 18.5, 46.5
1541711316.299232, 18.5, 46.5
1541711347.225117, 18.5, 46.599998474121094
1541711378.156095, 18.5, 46.599998474121094
1541711409.082062, 18.5, 46.599998474121094
1541711440.007775, 18.5, 46.599998474121094
1541711470.933695, 18.5, 46.70000076293945
1541711501.859682, 18.5, 46.70000076293945
1541711532.785514, 18.5, 46.70000076293945
1541711563.711423, 18.5, 46.79999923706055
1541711594.63711, 18.5, 46.79999923706055
1541711625.562936, 18.5, 46.79999923706055
1541711656.488989, 18.5, 46.79999923706055
1541711687.414779, 18.5, 46.79999923706055
1541711718.340822, 18.5, 46.79999923706055
1541711749.266639, 18.5, 46.79999923706055
1541711780.19277, 18.5, 46.900001525878906
1541711811.126243, 18.399999618530273, 46.79999923706055
1541711842.052162, 18.399999618530273, 46.79999923706055
1541711872.977998, 18.399999618530273, 46.79999923706055
1541711903.903627, 18.399999618530273, 46.900001525878906
1541711934.829538, 18.399999618530273, 46.900001525878906
1541711965.755548, 18.399999618530273, 46.900001525878906
1541711996.681337, 18.399999618530273, 46.900001525878906
1541712027.607223, 18.399999618530273, 46.900001525878906
1541712058.532995, 18.399999618530273, 46.900001525878906
1541712089.459045, 18.399999618530273, 47.0
1541712120.385108, 18.399999618530273, 47.0
1541712151.311013, 18.399999618530273, 47.0
1541712182.236994, 18.399999618530273, 47.0
1541712213.162675, 18.399999618530273, 47.0
1541712244.088763, 18.399999618530273, 47.0
1541712275.02299, 18.399999618530273, 47.099998474121094
1541712305.948897, 18.399999618530273, 47.099998474121094
1541712336.874706, 18.399999618530273, 47.099998474121094
1541712367.79003, 18.399999618530273, 47.099998474121094
1541712398.715922, 18.399999618530273, 47.099998474121094
1541712429.622083, 18.399999618530273, 47.099998474121094
1541712460.547799, 18.399999618530273, 47.20000076293945
1541712491.473648, 18.399999618530273, 47.20000076293945
1541712522.399438, 18.399999618530273, 47.20000076293945
1541712553.32994, 18.399999618530273, 47.20000076293945
1541712584.255902, 18.399999618530273, 47.20000076293945
1541712615.181551, 18.399999618530273, 47.20000076293945
1541712646.08036, 18.399999618530273, 47.20000076293945
1541712677.0064, 18.399999618530273, 47.29999923706055
1541712707.932316, 18.399999618530273, 47.20000076293945
1541712738.866952, 18.399999618530273, 47.29999923706055
1541712769.763117, 18.399999618530273, 47.29999923706055
1541712800.689093, 18.399999618530273, 47.29999923706055
1541712831.614835, 18.399999618530273, 47.29999923706055
1541712862.540687, 18.399999618530273, 47.29999923706055
1541712893.466837, 18.299999237060547, 47.20000076293945
1541712924.392662, 18.299999237060547, 47.29999923706055
1541712955.318703, 18.299999237060547, 47.29999923706055
1541712986.244713, 18.299999237060547, 47.29999923706055
1541713017.170628, 18.299999237060547, 47.29999923706055
1541713048.096792, 18.299999237060547, 47.29999923706055
1541713079.022685, 18.299999237060547, 47.29999923706055
1541713109.948772, 18.299999237060547, 47.400001525878906
1541713140.86998, 18.299999237060547, 47.400001525878906
1541713171.796358, 18.299999237060547, 47.400001525878906
1541713202.729374, 18.299999237060547, 47.400001525878906
1541713236.18313, 18.299999237060547, 47.400001525878906
1541713267.109299, 18.299999237060547, 47.400001525878906
1541713298.034305, 18.299999237060547, 47.400001525878906
1541713328.960271, 18.299999237060547, 47.400001525878906
1541713359.885977, 18.299999237060547, 47.400001525878906
1541713390.811964, 18.299999237060547, 47.400001525878906
1541713421.737948, 18.299999237060547, 47.400001525878906
1541713452.663804, 18.299999237060547, 47.5
1541713483.589859, 18.299999237060547, 47.5
1541713514.515936, 18.299999237060547, 47.5
1541713545.442012, 18.299999237060547, 47.5
1541713576.368134, 18.299999237060547, 47.5
1541713607.294079, 18.299999237060547, 47.5
1541713638.220123, 18.299999237060547, 47.5
1541713669.154263, 18.299999237060547, 47.599998474121094
1541713700.080179, 18.299999237060547, 47.599998474121094
1541713731.006275, 18.299999237060547, 47.599998474121094
1541713761.932429, 18.299999237060547, 47.599998474121094
1541713792.858363, 18.299999237060547, 47.599998474121094
1541713823.784407, 18.299999237060547, 47.599998474121094
1541713854.710472, 18.299999237060547, 47.599998474121094
1541713888.164769, 18.299999237060547, 47.599998474121094
1541713919.090762, 18.200000762939453, 47.5
1541713950.01691, 18.200000762939453, 47.599998474121094
1541713980.942724, 18.200000762939453, 47.599998474121094
1541714011.871068, 18.200000762939453, 47.599998474121094
1541714042.797062, 18.299999237060547, 47.70000076293945
1541714073.72306, 18.299999237060547, 47.70000076293945
1541714104.649303, 18.299999237060547, 47.70000076293945
1541714135.583572, 18.299999237060547, 47.70000076293945
1541714166.509703, 18.200000762939453, 47.599998474121094
1541714197.434639, 18.299999237060547, 47.70000076293945
1541714228.351628, 18.299999237060547, 47.79999923706055
1541714259.278054, 18.299999237060547, 47.70000076293945
1541714290.204199, 18.200000762939453, 47.70000076293945
1541714321.130209, 18.299999237060547, 47.79999923706055
1541714352.056286, 18.200000762939453, 47.70000076293945
1541714382.982315, 18.200000762939453, 47.70000076293945
1541714413.908727, 18.200000762939453, 47.70000076293945
1541714444.834631, 18.200000762939453, 47.70000076293945
1541714475.760762, 18.200000762939453, 47.70000076293945
1541714506.686589, 18.200000762939453, 47.70000076293945
1541714537.612805, 18.200000762939453, 47.70000076293945
1541714568.538997, 18.200000762939453, 47.79999923706055
1541714599.473249, 18.200000762939453, 47.79999923706055
1541714630.399463, 18.200000762939453, 47.79999923706055
1541714661.325549, 18.200000762939453, 47.79999923706055
1541714692.251462, 18.200000762939453, 47.79999923706055
1541714723.17756, 18.200000762939453, 47.79999923706055
1541714754.103533, 18.200000762939453, 47.79999923706055
1541714785.029584, 18.200000762939453, 47.79999923706055
1541714815.955623, 18.200000762939453, 47.79999923706055
1541714846.881563, 18.200000762939453, 47.79999923706055
1541714877.807699, 18.200000762939453, 47.79999923706055
1541714908.733861, 18.200000762939453, 47.79999923706055
1541714939.659913, 18.200000762939453, 47.900001525878906
1541714970.58602, 18.200000762939453, 47.900001525878906
1541715001.511952, 18.200000762939453, 47.900001525878906
1541715032.438281, 18.200000762939453, 47.900001525878906
1541715063.372433, 18.200000762939453, 47.900001525878906
1541715094.298464, 18.200000762939453, 47.900001525878906
1541715125.220433, 18.200000762939453, 47.900001525878906
1541715156.146351, 18.200000762939453, 47.900001525878906
1541715187.048234, 18.200000762939453, 47.900001525878906
1541715217.973307, 18.200000762939453, 47.900001525878906
1541715248.899384, 18.200000762939453, 48.0
1541715279.825323, 18.200000762939453, 48.0
1541715310.751051, 18.200000762939453, 48.0
1541715341.677001, 18.200000762939453, 48.0
1541715372.602884, 18.100000381469727, 47.900001525878906
1541715403.528992, 18.100000381469727, 47.900001525878906
1541715434.455149, 18.100000381469727, 48.0
1541715465.380899, 18.200000762939453, 48.0
1541715496.306901, 18.100000381469727, 48.0
